1180,1174,1444,1438
1585,1579,1871,1865
2001,1995,2276,2270
2375,2369,2676,2670
2780,2774,3097,3091
3185,3179,3487,3481
3590,3584,3819,3813
3964,3958,4219,4213
4312,4306,4567,4561
