323.0 ,323 ,547.0 ,547
562.0 ,562 ,728.0 ,728
770.0 ,770 ,941.0 ,941
962.0 ,962 ,1149.0,1149
1185.0,1185,1362.0,1362
1388.0,1388,1554.0,1554
1601.0,1601,1757.0,1757
1809.0,1809,1944.0,1944
2027.0,2027,2162.0,2162
2224.0,2224,2370.0,2370
2432.0,2432,2578.0,2578
2650.0,2650,2780.0,2780
2848.0,2848,3009.0,3009
3071.0,3071,3211.0,3211
