516 ,510 ,650 ,644
728 ,722 ,879 ,873
936 ,930 ,1082,1076
1128,1122,1279,1273
1336,1330,1508,1502
1549,1543,1684,1678
1757,1751,1892,1886
1965,1959,2110,2104
2188,2182,2313,2307
2385,2379,2520,2514
2588,2582,2728,2722
