334.0 ,334 ,547.0 ,547
557.0 ,557 ,739.0 ,739
770.0 ,770 ,936.0 ,936
978.0 ,978 ,1144.0,1144
1180.0,1180,1346.0,1346
1388.0,1388,1559.0,1559
1596.0,1596,1767.0,1767
1819.0,1819,1965.0,1965
2032.0,2032,2178.0,2178
2235.0,2235,2370.0,2370
2448.0,2448,2583.0,2583
2650.0,2650,2796.0,2796
2863.0,2863,3014.0,3014
3071.0,3071,3206.0,3206
3268.0,3268,3403.0,3403
3497.0,3497,3622.0,3622
3694.0,3694,3798.0,3798
3892.0,3892,4011.0,4011
