H                 ,f
69.95955866134442 ,172509.4063074934
80.98427847977234 ,172511.9423223756
89.91309085196686 ,172514.4923968576
56.28890338711655 ,172580.4828119941
39.778481999719176,172583.0339516475
36.689606927201446,172585.6091331286
56.79762082567918 ,172588.2220406774
70.4797974846428  ,172595.8790140476
72.61465330396733 ,172664.4230817372
64.47184645478521 ,172667.0577562456
46.18589406683778 ,172672.1418528929
61.773258632161884,172748.4258690355
41.46559412963391 ,172753.5259722022
87.78551436662258 ,172756.1656775841
49.136878762933   ,172758.7155963302
64.03515191206026 ,172761.2487403912
62.72444045498781 ,172829.7957666506
39.99009843964246 ,172832.3437132871
50.8618207118398  ,172835.0015807461
82.06496625517885 ,172840.0969948616
47.413531198272864,172842.6312542654
72.38825725824664 ,172845.2686112551
117.65465416831584,172847.8236275921
94.18256466294609 ,172911.1572186316
53.86999175836608 ,172918.9179716851
84.57357988167624 ,172921.6390113689
66.17844082368146 ,172924.1127581221
87.68335957040631 ,172926.6375436531
74.55985035515707 ,172929.1828062762
124.78334063051432,172995.1876308953
37.90711092683874 ,173000.2950349375
50.77301285671779 ,173002.9141548581
52.27052372030986 ,173005.4714823214
68.80746527541555 ,173013.1294208247
70.51300038382429 ,173086.8633972753
78.1818291323103  ,173089.4043429749
59.74382429113431 ,173091.9657844979
77.71529088893067 ,173097.1242729502
122.45730755095136,173160.5573306132
111.91084923697403,173163.1169691329
52.223797995373026,173168.2364731967
41.716331194971325,173170.8165318135
86.23645757907894 ,173173.396452029
63.14936783792418 ,173175.9562565334
69.16189171066424 ,173178.5161367155
112.82718326948768,173244.4687156005
96.58933063937964 ,173247.0466812647
74.3756266621737  ,173249.6489008908
64.95705617646718 ,173257.3486934822
57.31532785017798 ,173259.8891507681
47.06522108106586 ,173262.5080256449
66.73709656752293 ,173328.4806873256
42.56676624770988 ,173331.0428340297
42.66310429367763 ,173333.6184758015
52.27963804873724 ,173336.1600044632
36.72001886283002 ,173343.9013542241
104.51381874013164,173412.43857194
76.36846050662126 ,173414.9707141681
35.767155888439945,173420.1803289906
43.03220709416263 ,173422.7329427113
78.47701397320223 ,173496.345399939
71.41440850929895 ,173501.5432658012
77.58193496925482 ,173504.0872824616
47.92269185546338 ,173506.6520577026
65.1522974429869  ,173509.2850733709
38.40918846424302 ,173577.8046399182
67.17466101037066 ,173580.3705265828
52.60697742555524 ,173582.9188428312
70.02020442143376 ,173588.1156935929
50.75861003901835 ,173590.6402841575
42.59335736658724 ,173593.1856424269
73.78540493953209 ,173595.7517702249
93.00498839163531 ,173659.1829353281
67.48972849776125 ,173664.2755022012
37.34741758155408 ,173666.9250288065
65.79424228104281 ,173674.584480757
51.9416495919323  ,173677.1931414021
122.81966093360698,173743.086322516
36.659021972224366,173748.3020509856
35.83389137518845 ,173750.8497022182
67.07676335974315 ,173753.3933827829
61.91357481596421 ,173761.1151820497
84.76961755817175 ,173834.8748595722
69.28294156501582 ,173837.4030551703
52.4109559478995  ,173839.9727719556
83.18278210821492 ,173845.0552649454
149.28074896934476,173908.4699683176
80.89928947044807 ,173911.040718167
41.645351208851984,173916.2338254517
34.07779073037365 ,173918.7839648889
43.93126087115831 ,173921.3231468929
40.817548017840714,173923.9147966459
36.73753374023762 ,173926.5272577651
131.74321791758564,173992.5128020141
68.3026440107925  ,173995.0640130959
58.774683504744715,173997.6218350588
75.55861504502695 ,174005.3442704597
75.73438059424942 ,174007.8749027706
72.50620244527911 ,174010.4470962864
44.992876711067694,174076.4252986676
45.762351757325526,174078.9778052549
73.80605417891562 ,174081.5749460131
70.91635612797558 ,174084.1690032044
43.06945462484184 ,174091.8089852011
128.8649444659926 ,174157.7882409824
85.32383366025394 ,174160.4041467528
80.78004165293278 ,174162.9993690179
56.114632566488346,174168.1064557395
68.6059367557253  ,174170.6395107297
72.01940605553938 ,174244.3803719903
65.56118705016539 ,174249.4694536176
90.66321447988433 ,174252.1035630726
45.86588828435717 ,174254.6378004204
64.45740764917258 ,174257.2136581797
54.34316563951108 ,174325.7219225392
41.120285971560776,174328.2780321852
110.76768353142627,174330.9308368541
79.29045936071206 ,174336.0357215913
56.81193918246625 ,174338.5711394087
36.32986273397194 ,174341.2105461359
89.68515533564857 ,174343.7461144745
108.74427743692705,174412.3148308637
78.01064581952139 ,174414.8722086833
26.92125483794064 ,174422.5960790531
55.57306840603624 ,174425.1216598016
144.41710637375581,174491.1212850981
66.84917612262625 ,174496.2242585842
69.96338804383123 ,174498.8660325827
68.133586732429   ,174501.4246773525
141.0917573124702 ,174509.1279856347
107.98033883481912,174577.6896187139
44.21834117936709 ,174582.79174701
74.07466345277082 ,174585.3338419541
59.17820495516383 ,174587.9770015711
58.03388715272788 ,174593.0788831371
104.17740915050096,174656.4775479741
71.29095282853224 ,174659.0593051618
102.33851388712296,174664.1605820621
64.64612394387872 ,174666.8046316169
64.59653107578278 ,174669.3449422672
53.59398397582486 ,174671.8847135798
92.2683823711559  ,174674.445889795
111.99433748583607,174740.4274737744
87.11334128374106 ,174742.9897066371
60.518894394212055,174745.6316790515
37.599827453169695,174753.2730969296
60.9240378924632  ,174755.8563274371
101.9927405755763 ,174758.4396343174
40.63173583966986 ,174824.4373033284
88.01232393419158 ,174829.5433873022
36.55847725800502 ,174832.0997214569
55.60983911122155 ,174839.8247054165
84.37339116359965 ,174842.3883700766
90.74385533573376 ,174905.8068973805
62.23423438448203 ,174908.3611481976
150.18428596096985,174910.9154133284
107.13954257064054,174916.0969235122
63.326022399611084,174918.671796136
132.06209095000824,174989.7303625624
44.784033452417546,174992.3587809765
119.10517899573846,174997.4766006206
58.746821717053066,175000.0425579548
42.543994408891436,175002.5877281817
65.3927157810257  ,175005.2228848497
59.74121513001914 ,175073.751882192
93.07918495949306 ,175076.3016743327
54.74819325051337 ,175078.8479069136
84.99256384178386 ,175084.0481648505
35.43068856283063 ,175086.5945176816
92.05094864722065 ,175089.1200719275
80.60055438964243 ,175160.2419259761
111.32432441386888,175162.872904466
88.44789158670062 ,175165.4203520755
39.93439729096959 ,175170.5151965722
51.93644297702949 ,175173.1667485207
63.1625463851918  ,175244.2664945607
82.91212127242397 ,175246.7943047798
79.42024379831369 ,175249.3394710905
77.74235983744781 ,175251.971781724
66.33226800812115 ,175257.0655695729
100.04512016603493,175325.6201109633
53.58018580506786 ,175330.7966478941
90.08852236459995 ,175333.3604327644
45.48569983328084 ,175335.9103598182
64.60588642168366 ,175341.0866537384
93.66198382936406 ,175404.4353287123
63.814576571982236,175406.9754730582
81.56954215073468 ,175412.1720259983
47.47790995922298 ,175417.2848136297
38.42316235375108 ,175419.9196735635
41.04814756866158 ,175422.4709625758
98.6010828433041  ,175488.4237128518
50.73662542923401 ,175490.9968639497
66.50777295026083 ,175493.5491696624
69.70634245734477 ,175496.1015496166
45.22844540873676 ,175503.8287216171
66.03723547888342 ,175506.3670846856
85.48033592627135 ,175572.3745619889
72.70275898007215 ,175577.5691794431
32.12159245412085 ,175580.1227424196
87.90384382060003 ,175585.1916966957
90.95485707940058 ,175587.7906037645
49.53611978191028 ,175590.3861176414
108.79829188648965,175653.7337366835
135.14985779183866,175656.3721186394
59.344404952604535,175658.9481950835
87.30378801521968 ,175664.0366669313
86.12312247428115 ,175666.6333669906
99.48939040867842 ,175737.751242054
99.48921031128934 ,175740.3071526615
37.426121868854324,175748.0526831143
42.73691774948732 ,175750.5877320902
63.40086165993716 ,175753.1438059272
63.72417429595131 ,175821.6620372009
157.19739605180015,175824.3029679452
58.60754512145619 ,175826.8746260618
103.9606643401719 ,175831.9680133896
106.22850538378552,175837.1596142244
94.6120647339258  ,175908.2332905732
103.54279766367343,175910.7916382599
52.25712742965151 ,175913.3400343602
46.449292834920975,175918.5305371016
94.3038197131725  ,175921.0783469305
51.81797938628931 ,175992.1819513032
45.546240185816565,175994.8044201052
58.72584493595066 ,175997.3640250212
79.67585437563064 ,175999.9101179315
82.66046548812501 ,176005.0714523795
176.16735888896216,176073.6425675832
44.62531843906011 ,176078.7306791519
129.3888225387832 ,176081.2664156515
53.488121577073706,176083.915296963
48.083247092563184,176089.0199918819
86.14376535452351 ,176152.4468957224
80.48638560889536 ,176155.0087743986
152.60089327729628,176160.0915802201
63.41030756988358 ,176165.3002626
84.4831043312388  ,176167.8413043473
98.2451639015954  ,176170.3824194006
62.81933842800092 ,176236.3723560738
67.43914191077941 ,176238.9121038649
91.21856856565917 ,176241.5802847073
51.8824595680922  ,176244.1198649921
73.61471468252617 ,176251.8516487511
77.18403293291333 ,176254.3909998852
151.77344156279588,176320.3803903061
88.449710614638   ,176325.4821816081
54.386955536116034,176328.0465716316
88.11598826587601 ,176333.2323644492
48.749869564180116,176335.7758539504
55.96944295240724 ,176338.3129341714
93.62818635700899 ,176401.7573221756
72.60343233722737 ,176404.3109352341
122.420026414356  ,176406.8672732715
76.93256478019975 ,176412.0616421944
112.7257265632393 ,176414.5967525341
85.41955057064314 ,176485.6663538247
91.47889404037102 ,176488.3382873011
74.01805780148781 ,176495.9628865226
68.27649171739647 ,176498.57190014
77.72173429398927 ,176501.1678294894
186.7397620377104 ,176569.6848520583
153.30055838572562,176572.2368020294
71.63705710947816 ,176574.8047969542
72.01636647977831 ,176579.9877692172
63.13787825624854 ,176585.0864208833
132.00508743630806,176656.2574693219
107.12793156574767,176658.8056923656
94.26835808366958 ,176661.3553187786
98.3004534045979  ,176666.4530454787
80.8474369913497  ,176669.0855970921
71.3067833906577  ,176740.1752209037
94.64235567809095 ,176742.7456839961
65.29700281042447 ,176745.2930491944
68.47706588217763 ,176747.9267662035
97.59133924438173 ,176753.0023765336
177.66612117729306,176821.5450614
71.64434995694414 ,176826.7462920289
99.14184221271202 ,176829.3124745048
59.77232486925591 ,176831.8420049405
84.07733156103201 ,176837.0219154911
138.7535318823202 ,176900.3649259133
78.05567122049203 ,176902.9502768701
108.5711878020673 ,176908.1170031401
75.15896133440279 ,176913.2117910104
130.85542196010184,176915.8691265735
87.47437479206158 ,176918.3908162444
211.59595930158534,176984.3624980331
108.04403389823129,176986.9364913492
87.5646809340973  ,176989.4894603131
65.4917304855872  ,176992.0514103686
104.03854931636623,176999.7825629298
81.98292518369118 ,177002.3145935025
117.97893330326941,177068.2883849246
123.09488332568793,177073.507932943
86.51243401672856 ,177076.0621488397
69.38016120531982 ,177078.6007070255
67.50758962129338 ,177081.1549656293
105.46739482969073,177083.7937399169
97.06259514231516 ,177086.3109905036
105.22134133186762,177149.6656045659
73.51752545271337 ,177152.3053440646
112.27437886234736,177154.8818056777
188.8550135111297 ,177159.9736546434
54.98794339220844 ,177162.6135936913
182.42024661058338,177233.6788078649
64.41138190189561 ,177236.2362957827
86.34074740665574 ,177243.9881640807
71.8116510389333  ,177246.5236675281
66.79940357518208 ,177249.0803736227
201.30022072057713,177317.6092850364
137.05522377894889,177320.2682178361
78.34785225734466 ,177322.8047668224
81.23905011716656 ,177325.3625271976
66.72571256130297 ,177333.0946757667
81.517634246051   ,177401.6285780567
187.13520259696344,177404.2008229699
72.25037683863188 ,177406.7386364368
131.7898751661731 ,177409.3611199659
117.9140685748177 ,177414.4839351429
97.41688558584752 ,177417.0218361111
99.43825736796943 ,177488.2011265997
76.26017735206403 ,177490.7499407831
90.74805163323084 ,177493.288990239
56.50289555491106 ,177495.8376396961
58.822756968568285,177501.021695761
124.3685815548343 ,177569.5661295936
99.60801200873516 ,177577.2354079478
90.69845449126119 ,177579.8453118337
95.42199566866238 ,177584.9470640996
161.81264206454608,177648.3817358829
95.52227986944891 ,177656.0723612474
143.6897833977867 ,177661.2187763979
177.61851991377506,177663.7630269505
153.65974958026754,177732.3028274062
100.4804780472907 ,177737.5148356173
64.21144770282325 ,177740.0574311711
105.54469325534238,177747.7901767275
90.71351647573307 ,177750.3336777801
156.29937527748473,177816.3306104801
113.70710738000675,177821.4356004195
152.0072232091429 ,177823.9793567632
81.63743020489211 ,177829.1690622496
59.35054546264415 ,177831.7129364995
57.52813338503102 ,177834.2568835316
79.73841780132975 ,177897.6906345301
104.3886546221304 ,177900.2498343617
133.91417954190567,177902.7947087476
93.60867786986417 ,177907.9907200342
92.99391078636243 ,177910.528485397
166.09527463156056,177981.609478214
227.9837294054727 ,177984.2616311006
57.44802727082978 ,177991.900215345
65.7557246494507  ,177994.5312413389
115.06309278720096,177997.0986884612
107.17594496568447,177999.6449901651
104.52024310932055,178065.6242418896
163.6492242564519 ,178068.1790628437
80.53497542833512 ,178070.7475924932
77.89920853379823 ,178073.379881575
146.055631916474  ,178075.9345067441
88.36026558557548 ,178081.0151594677
84.7102141147045  ,178149.5625305101
114.24213270951414,178152.2000581489
83.83050387440687 ,178154.7485236356
53.363332018095115,178157.2970620349
133.21718613094893,178162.4617429867
138.80391676257744,178165.0103987131
108.74104140239861,178236.1335431176
82.83778879793941 ,178238.6619225701
35.74073005141388 ,178241.2966127719
96.52150577195705 ,178243.8463871307
228.50393701332285,178317.4976890986
142.2368273994607 ,178325.2327776266
68.09644259190344 ,178327.7807831442
85.8895608069569  ,178332.9679104159
142.5659092145816 ,178396.3063930042
139.9997805791393 ,178401.5166723331
143.33442125857087,178404.0687569232
111.47828104789836,178409.1880809292
176.81709476793887,178411.7976488719
160.2067324502305 ,178414.3350939069
130.6462668376712 ,178480.3296927435
177.0195842053735 ,178482.8828953409
104.7170449504539 ,178485.4361709877
70.10754642116267 ,178488.022547644
78.45264806282916 ,178495.715442895
72.22704269338378 ,178498.2589358356
108.94759107069608,178564.2508449117
125.01274730168164,178569.4534630261
91.0736377877605  ,178571.9950433705
139.84925970015092,178577.0827914225
120.26292684233569,178579.7306175027
109.01559496576753,178582.2639284496
147.77441387582195,178645.6471974975
122.95906608738932,178648.266642634
91.04893358796784 ,178655.9174189216
111.59714202147647,178658.5370593054
123.43818725950793,178661.0976352339
138.68237243846437,178729.6146814539
253.6645028877235 ,178732.1733850044
112.9944435785505 ,178739.9307781604
87.92723629287809 ,178742.4663795216
83.71096578618085 ,178745.023361308
133.6523601128035 ,178747.6669092959
251.22430718757127,178813.5636660966
195.80534674122654,178816.1855989883
155.19413577169678,178818.7649738513
94.65811601947217 ,178821.3000678421
135.25391100653   ,178823.8581682268
92.5929622892717  ,178829.036513856
216.78202683823093,178897.5740465526
156.3485730178033 ,178900.1331923011
212.2277868043097 ,178902.6924112681
112.109013946397  ,178905.3156867
175.76349900387834,178912.9618311492
133.3734745977266 ,178984.1505124332
73.73990406488635 ,178986.6812578455
87.96617145993021 ,178989.2417127714
80.85131577041429 ,178991.7936316694
250.5435929490004 ,179065.5250317674
118.7805228237015 ,179073.2505260689
113.94654508359427,179075.7908698284
148.5758815650709 ,179080.8809127893
192.80132711685602,179144.3171263775
166.13388114497857,179149.4278086112
127.90055696429482,179152.0609889509
120.3046082732954 ,179157.1653234671
144.35831843899135,179159.7128833767
134.72795200299024,179162.275808375
226.75318851492264,179228.2610846635
173.66232764157905,179230.8891405339
134.0385454486219 ,179233.4347966961
102.20283225465059,179235.9987973952
67.60677492624959 ,179243.717764207
83.09981649305344 ,179246.2604846976
273.07446117470784,179312.2665882111
212.77377304979936,179317.3751330211
99.65423364461964 ,179319.9616717286
164.3980406348564 ,179322.5476864816
190.3593528004106 ,179325.0922172262
91.64072634701716 ,179327.6567956089
92.65552916229404 ,179330.2007702262
146.121608274153  ,179393.6178202087
216.50635494189095,179396.1840267272
84.8708576222227  ,179403.9433700974
160.67038903603668,179406.4669947709
251.74395027922014,179409.0079956475
288.2724119594312 ,179477.6025263669
145.87081431831587,179480.2058395757
115.4311519259574 ,179482.7732831962
52.74201170232238 ,179487.8583375561
67.05342021155492 ,179490.4900866879
101.84704071853585,179493.0363239353
151.22776677920064,179495.5750630005
218.1314452998723 ,179561.5700517272
313.7463181419558 ,179564.1284568265
156.3012518855767 ,179566.6757584399
73.42256032629557 ,179569.3301664249
115.66925774445157,179576.972438021
160.20970619572466,179645.4853373646
150.76512791653732,179648.1485984851
68.44866260467137 ,179650.6970540351
85.04020907566324 ,179653.2455818902
226.71089054953177,179660.9630376947
354.4768388072217 ,179729.5051481209
165.4508339671743 ,179734.6044932714
87.52395897898003 ,179737.2655274074
132.63463040235675,179739.7938546941
381.2267609742504 ,179813.4367153621
167.23679222176614,179821.1543536988
145.31469385214552,179823.7052580031
160.905798829525  ,179828.9149080562
281.76039565358025,179892.2233682334
243.7754801198939 ,179897.4537971671
76.29733212606615 ,179900.0034212172
279.4552137260983 ,179905.1933073336
122.37775369746396,179907.7212913784
197.92266062628357,179910.2734218771
203.92148908025624,179976.2614678899
102.75574431363077,179981.3621570537
240.45407589752068,179984.0226306727
136.75822477443316,179991.6336426699
149.16447567087758,179994.2237358253
255.75937435126716,180060.1897608577
165.0304019254727 ,180065.384304062
206.78456878528726,180067.9387554826
156.11634492898312,180070.4840101347
152.25638134474275,180073.0599703929
82.4808164577758  ,180075.6694614113
191.4879187224536 ,180078.2025326506
318.2829388107531 ,180141.6366371001
232.55336451141034,180144.1921245582
139.20903960193425,180151.9109117385
213.5191212051676 ,180154.4880647894
170.6533684322883 ,180157.0310681132
185.23303298362515,180225.556031076
247.12526310918778,180228.1342576311
117.42681649756318,180230.7398226037
107.97413340745229,180235.859039754
188.5577682147895 ,180238.4158681172
198.23899025884737,180240.972769024
146.332324877525  ,180243.5779816514
401.1173532175981 ,180309.5681696399
470.0636254770874 ,180312.1500770491
205.2594006691529 ,180314.7055275193
160.30169094290147,180317.2443850409
209.36329959468972,180324.9636319789
182.54011154863974,180393.513291594
273.0130735093927 ,180396.0508332435
138.81157516938595,180398.6090061275
141.04455616107208,180401.2766735627
204.570222639227  ,180408.8888104731
437.2073938879294 ,180477.434337857
205.78995195664737,180482.6408666037
145.65576456761946,180485.1796961837
184.1584820430563 ,180487.7185971918
496.4938747988343 ,180561.4463653887
173.24334342230514,180569.1877457273
187.876401881996  ,180571.7277906334
270.1352374406454 ,180576.8215379972
388.4189383235776 ,180640.2728155628
411.2656628731993 ,180645.3871837453
142.19568824697356,180648.0359285635
284.78246603384133,180653.1182905939
255.34057090290085,180655.648337249
263.56493574627035,180658.2859300826
301.73520234463604,180724.1830299106
205.34876369183294,180729.3827223484
263.1191369744248 ,180731.9465836317
338.96454708695563,180739.6740301776
174.54885580942667,180742.2164323775
603.1933904272153 ,180808.1877884126
165.11911483066615,180813.3217987511
209.08143537098007,180815.9514768021
237.8489887334865 ,180818.498799945
159.45892544011073,180821.0423018492
301.67922399864494,180823.5858753114
363.5565960363469 ,180826.1545624968
361.93719209784905,180889.5593036316
417.6720692911121 ,180892.1253521694
126.33249817101401,180899.8891722465
279.42846963771694,180902.4122807016
250.42174937151765,180904.9785914144
398.56294158154435,180973.5818476112
631.7570322760598 ,180976.1491526442
176.0049819909198 ,180978.7139234422
152.83948349951274,180983.8271173129
263.76366152294537,180986.4348468774
234.65282509314773,180988.9807359575
153.20572900442843,180991.5266966635
490.8882792974053 ,181057.50069739
541.1949699678579 ,181060.0634000569
286.1550011051962 ,181062.6750980359
160.36438029404582,181065.2652861482
319.8796350432603 ,181072.900404083
331.99390085833426,181141.5225335887
452.3673952178966 ,181144.0830349182
167.49554500637126,181146.631123369
124.67375847664383,181149.1792835069
311.06987247329585,181156.9127298366
470.05277633888534,181225.4554713786
402.368749753399  ,181230.5413987341
208.9964055552535 ,181233.1987228455
229.8056204855224 ,181235.7480988921
245.38255063341373,181238.2845733695
660.6148282050037 ,181309.4016604945
259.8566521076346 ,181317.1237281011
272.18765847087593,181319.6743473428
283.1478066426905 ,181324.8242219631
384.5022337714045 ,181388.2054661526
521.3098038204946 ,181393.3760747187
118.40530576271462,181395.9300768274
269.32658038032   ,181401.1415061883
267.62822162444934,181403.6736914044
457.06530991774935,181406.2037992692
399.7909932017401 ,181472.2000195265
302.35811345620397,181477.3272182103
294.8244780977222 ,181479.9656581387
230.5373942789088 ,181482.4968865035
285.05186947830913,181490.2194158257
511.10697839735644,181556.127141246
281.2563452027714 ,181561.3432090665
225.32198895702348,181566.4252718001
241.5525577464385 ,181569.0613899287
269.94508771275275,181571.6154384331
372.6844662745725 ,181574.1479134023
390.3877564989098 ,181637.5906179022
488.2334472924657 ,181640.1456797185
161.38321623503194,181647.9042175994
225.66614950704744,181650.4238353974
342.28086746129355,181652.9712774959
358.60865431239216,181721.5038007012
468.98714492486937,181724.081769286
361.73357545943924,181726.7139891364
127.37552837886945,181734.3504687236
434.5338539264944 ,181736.9390397127
259.9817822349502 ,181739.5388037604
629.146292585914  ,181805.5371740731
481.8630102477569 ,181808.0729497602
335.9568756729638 ,181810.637987677
229.75323722130815,181813.1954788399
260.7546984352465 ,181820.9188449182
632.8536458673375 ,181889.4596697486
501.93273885170584,181891.9965772539
96.69913320657402 ,181894.6244742095
212.34694666828392,181897.2047923159
576.9310793961523 ,181904.8415360736
650.3897853585838 ,181973.4436272537
325.9317940975843 ,181978.5642215047
250.7051859903253 ,181981.1240995681
215.70815502939033,181983.6630034011
496.6257546555695 ,182057.3860641236
256.8766262024634 ,182065.1100380409
143.18277107205887,182067.6901487732
388.7700248048409 ,182072.7689397691
408.5293353051647 ,182136.1856307562
452.45836906648947,182141.3259593296
40.59853495443826 ,182143.9589332516
188.90138656049234,182149.0559634009
345.39642220224283,182151.5905676376
444.7285569323518 ,182154.2397335777
262.2258869923182 ,182220.1544839175
414.72571559495043,182225.3284797611
268.45852962821266,182227.8790661844
342.7883655256906 ,182230.4333552121
278.1081055763687 ,182235.6160621177
326.3664062480305 ,182238.1577888602
338.2629274856233 ,182304.137140879
289.7540636315327 ,182309.2538648566
143.18516365252813,182311.8929239532
259.4183259661841 ,182314.4481523299
201.45502759795338,182316.9784869905
346.3302207082394 ,182319.5431092968
624.3953716133177 ,182322.1730087933
416.93821838210386,182385.5235803661
572.2124558142089 ,182388.0520686223
310.38824958310875,182395.8203644581
212.44698497465708,182398.3643432357
274.3181653275272 ,182401.0011958847
290.19924137902905,182469.5469068401
610.1855210310281 ,182472.0949463577
313.2929108848611 ,182474.6399443824
265.7897514087413 ,182482.3867402261
361.7521090350671 ,182484.9101705608
