0   ,0
1   ,8
2   ,0
3   ,8
4   ,0
5   ,7
6   ,0
7   ,8
8   ,0
9   ,9
10  ,0
11  ,8
12  ,0
13  ,8
14  ,0
15  ,8
16  ,0
17  ,8
18  ,0
19  ,8
20  ,0
21  ,8
22  ,0
23  ,8
24  ,0
25  ,8
26  ,0
27  ,9
28  ,0
29  ,8
30  ,0
31  ,7
32  ,0
33  ,8
34  ,0
35  ,8
36  ,0
37  ,8
38  ,0
39  ,7
40  ,0
41  ,8
42  ,0
43  ,9
44  ,0
45  ,8
46  ,0
47  ,8
48  ,0
49  ,7
50  ,0
51  ,7
52  ,0
53  ,8
54  ,0
55  ,8
56  ,0
57  ,7
58  ,0
59  ,8
60  ,0
61  ,8
62  ,0
63  ,9
64  ,0
65  ,8
66  ,0
67  ,8
68  ,0
69  ,8
70  ,0
71  ,9
72  ,0
73  ,8
74  ,0
75  ,8
76  ,0
77  ,8
78  ,0
79  ,9
80  ,0
81  ,8
82  ,0
83  ,8
84  ,0
85  ,8
86  ,0
87  ,8
88  ,0
89  ,8
90  ,0
91  ,9
92  ,0
93  ,8
94  ,0
95  ,9
96  ,0
97  ,9
98  ,0
99  ,9
100 ,0
101 ,8
102 ,0
103 ,8
104 ,0
105 ,9
106 ,0
107 ,9
108 ,0
109 ,9
110 ,0
111 ,8
112 ,0
113 ,9
114 ,0
115 ,9
116 ,0
117 ,10
118 ,0
119 ,9
120 ,0
121 ,8
122 ,0
123 ,9
124 ,0
125 ,10
126 ,0
127 ,9
128 ,0
129 ,8
130 ,0
131 ,9
132 ,0
133 ,9
134 ,0
135 ,8
136 ,0
137 ,8
138 ,0
139 ,10
140 ,0
141 ,9
142 ,0
143 ,9
144 ,0
145 ,8
146 ,0
147 ,8
148 ,0
149 ,9
150 ,0
151 ,10
152 ,0
153 ,9
154 ,0
155 ,8
156 ,0
157 ,10
158 ,0
159 ,10
160 ,0
161 ,9
162 ,0
163 ,8
164 ,0
165 ,9
166 ,0
167 ,9
168 ,0
169 ,10
170 ,0
171 ,8
172 ,0
173 ,8
174 ,0
175 ,8
176 ,0
177 ,9
178 ,0
179 ,9
180 ,0
181 ,8
182 ,0
183 ,8
184 ,0
185 ,9
186 ,0
187 ,9
188 ,0
189 ,9
190 ,0
191 ,9
192 ,0
193 ,9
194 ,0
195 ,9
196 ,0
197 ,9
198 ,0
199 ,8
200 ,0
201 ,9
202 ,0
203 ,9
204 ,0
205 ,9
206 ,0
207 ,9
208 ,0
209 ,8
210 ,0
211 ,9
212 ,0
213 ,10
214 ,0
215 ,9
216 ,0
217 ,8
218 ,0
219 ,9
220 ,0
221 ,9
222 ,0
223 ,8
224 ,0
225 ,8
226 ,0
227 ,8
228 ,0
229 ,9
230 ,0
231 ,9
232 ,0
233 ,9
234 ,0
235 ,8
236 ,0
237 ,9
238 ,0
239 ,9
240 ,0
241 ,9
242 ,0
243 ,9
244 ,0
245 ,8
246 ,0
247 ,9
248 ,0
249 ,9
250 ,0
251 ,9
252 ,0
253 ,9
254 ,0
255 ,9
256 ,0
257 ,10
258 ,0
259 ,9
260 ,0
261 ,9
262 ,0
263 ,9
264 ,0
265 ,9
266 ,0
267 ,9
268 ,0
269 ,8
270 ,0
271 ,9
272 ,0
273 ,9
274 ,0
275 ,9
276 ,0
277 ,9
278 ,0
279 ,8
280 ,0
281 ,9
282 ,0
283 ,9
284 ,0
285 ,9
286 ,0
287 ,8
288 ,0
289 ,8
290 ,0
291 ,9
292 ,0
293 ,9
294 ,0
295 ,9
296 ,0
297 ,8
298 ,0
299 ,9
300 ,0
301 ,9
302 ,0
303 ,9
304 ,0
305 ,8
306 ,0
307 ,9
308 ,0
309 ,9
310 ,0
311 ,9
312 ,0
313 ,9
314 ,0
315 ,8
316 ,0
317 ,8
318 ,0
319 ,9
320 ,0
321 ,9
322 ,0
323 ,9
324 ,0
325 ,9
326 ,0
327 ,10
328 ,0
329 ,9
330 ,0
331 ,9
332 ,0
333 ,9
334 ,0
335 ,10
336 ,0
337 ,10
338 ,0
339 ,9
340 ,0
341 ,8
342 ,0
343 ,9
344 ,0
345 ,9
346 ,0
347 ,9
348 ,0
349 ,9
350 ,0
351 ,9
352 ,0
353 ,10
354 ,0
355 ,10
356 ,0
357 ,9
358 ,0
359 ,9
360 ,0
361 ,9
362 ,0
363 ,10
364 ,0
365 ,9
366 ,0
367 ,9
368 ,0
369 ,9
370 ,0
371 ,9
372 ,0
373 ,9
374 ,0
375 ,9
376 ,0
377 ,9
378 ,0
379 ,10
380 ,0
381 ,10
382 ,0
383 ,9
384 ,0
385 ,9
386 ,0
387 ,9
388 ,0
389 ,9
390 ,0
391 ,9
392 ,0
393 ,9
394 ,0
395 ,10
396 ,0
397 ,10
398 ,0
399 ,9
400 ,0
401 ,10
402 ,0
403 ,9
404 ,0
405 ,9
406 ,0
407 ,10
